time,rpm,water_temp,oil_temp,gear_volt
14:26:32,2572,83.89706126400895,116.96299032878852,13.478395992484062
14:26:33,2800,81.12758809722685,113.38260689981144,13.483156910346022
14:26:34,3512,62.02218965423381,81.01084731571108,11.153935450888754
14:26:35,3834,79.74549965079946,87.67367465976376,11.851005030372512
14:26:36,2816,91.99999360285982,110.41519470064979,13.962473587203686
14:26:37,4381,63.80470157861439,91.35276071969422,11.498285227636691
14:26:38,4548,88.90659065957345,101.46354720764057,13.081255351798314
14:26:39,2609,90.91326572517548,108.77682171802192,12.299781985970121
14:26:40,1030,77.47838859778467,113.97433016188853,11.480060911158905
14:26:41,1880,84.39992184298109,89.0865138058349,11.292064294901014
14:26:42,2504,98.6408491104877,96.615902392381,13.682778695294472
14:26:43,2243,79.41346096152206,99.44342232367109,12.424688286312374
14:26:44,4088,72.73392284714413,92.83288785388689,12.61440855388737
14:26:45,3969,97.30264018426425,105.5746361046775,11.188169161759575
14:26:46,2654,91.15909721052027,108.18282825807155,12.732750895683122
14:26:47,3042,86.17179079333158,102.49652020433646,11.615213977813035
14:26:48,3740,79.62250567396546,109.42527729282602,13.718332486166116
14:26:49,4063,99.56955530273999,116.3890028103486,12.018836062592882
14:26:50,3213,90.98970360244745,98.85485851903725,11.36539363823468
14:26:51,1609,69.00151421339402,106.47096743812648,13.57477481556043
14:26:52,3191,96.22385386296642,118.90470042749932,11.62681967287732
14:26:53,3644,95.89609794147718,99.58183566163859,13.786920540625523
14:26:54,3516,69.49105687352436,87.07589603242317,11.375380558285979
14:26:55,1715,61.88842038668831,99.56631923317163,13.013699603835637
14:26:56,3634,63.8832929461232,101.63684087667167,13.469064622447373
14:26:57,1442,84.66496523845568,82.8498566180863,13.501739856921063
14:26:58,4326,95.2910935478885,96.31081246530894,12.184091323405706
14:26:59,4826,78.26529715011984,103.42796765235639,12.105510136208714
14:27:00,2639,67.3397949501051,88.61997107696482,12.765958179714655
14:27:01,1620,64.64459535649723,117.04098302970027,12.076057130113977
14:27:02,3499,98.5904062752588,97.71546997938111,13.2659890931907
14:27:03,3758,62.90010688876648,95.57962436173652,11.528249205539733
14:27:04,4491,91.35345437302956,90.11501590972455,11.11552915644181
14:27:05,2894,92.50783623328078,91.1650789835854,13.486347644077403
14:27:06,4275,98.02543927762602,118.37947509683856,13.473282401831904
14:27:07,4631,83.78400330490749,100.28650904157799,13.897525165219992
14:27:08,1232,99.43049942166846,119.236475384363,13.90338338693904
14:27:09,2746,78.08759277872805,94.10392607603978,12.930732190758265
14:27:10,3646,75.18801880182723,85.63576855568157,13.946429485886503
14:27:11,3877,65.14967842809276,91.68351503327789,13.38512449656195
14:27:12,2110,78.52590751093437,108.68857172645824,13.980326933489051
14:27:13,4454,96.42682859149265,119.81744566697054,12.363914513046868
14:27:14,4299,62.14643291058563,82.05133584965955,11.283918369820466
14:27:15,2490,75.74306835060341,92.61010142850594,12.468361814697772
14:27:16,1587,67.90104653580744,110.41240703718043,12.619077771789428
14:27:17,3452,83.27634499465009,89.19484402068329,13.74817900173177
14:27:18,1325,82.25823791509754,115.37958507076203,11.881354195440162
14:27:19,1805,82.10545765769065,116.86288245317532,13.4906610986265
14:27:20,2481,98.3752203512444,86.85639298066997,13.994884210559478
14:27:21,2273,93.09010968911369,86.2160946354406,11.414192825544532
14:27:22,4519,95.55323624272924,103.12278459710708,12.477055835507889
14:27:23,3871,87.5494431626044,97.68751878002575,12.576607269119
14:27:24,2962,79.54296591197743,84.55129105474353,13.12078909780309
14:27:25,4736,80.44738973805023,91.09157274037176,11.58005458666093
14:27:26,2785,94.86628977813294,88.16185023036181,12.012568477094282
