time,rpm,water_temp,oil_temp,gear_volt
14:28:16,4814,77.97315399639389,102.54772612485434,12.0393140656978
14:28:17,1483,66.17153024831073,108.19037490025882,11.702437267880923
14:28:18,2484,89.49005288989125,93.82297074929517,11.25914642690777
14:28:19,4571,87.96167537458983,111.61239857219236,12.134785082315972
14:28:20,4991,71.42052956769658,93.675463414547,13.088598803136065
14:28:21,1503,75.17731490543922,89.6456813935301,13.371579960928113
14:28:22,2923,94.21576867890994,81.71052948382938,12.599176937506531
14:28:23,4698,70.75417670786486,83.17490362858288,12.939644172244734
14:28:24,3749,72.54502051667215,115.38448482673472,11.46959602247348
14:28:25,3238,99.07664372646492,110.4382594096947,11.725431488467153
14:28:26,3389,62.48088511132903,108.17398550709379,12.554766692075322
14:28:27,1109,78.43208969411151,81.39175286157045,13.726978252789166
14:28:28,3556,76.32289481981691,103.00025374527858,13.386893640647827
14:28:29,1558,61.70203350963985,101.36309679381341,12.579834337682808
14:28:30,2166,80.75121086077093,100.36958913228442,11.885948078525846
14:28:31,1059,61.343749763861396,108.5910685651999,11.657247417153716
14:28:32,4821,66.47287698184738,118.83015508977857,11.526850529437269
